0.55795 2473 12800
0.56000 2473.43 12800
0.56046 2473.9 12800
0.56092 2474.33 12800
0.56138 2474.8 12800
0.56185 2475.23 12800
0.56231 2475.7 12800
0.56277 2476.13 12800
0.56323 2476.6 12800
0.56369 2477.03 12800
0.56416 2477.5 12800
0.56462 2477.93 12800
0.56508 2478.4 12800
0.56554 2478.83 12800
0.56601 2479.27 12800
0.56647 2479.73 12800
0.56693 2480.17 12800
0.56739 2480.63 12800
0.56785 2481.07 12800
0.56832 2481.53 12800
0.56878 2481.97 12800
0.56924 2482.4 12800
0.56970 2482.87 12800
0.57017 2483.3 12800
0.57063 2483.77 12800
0.57109 2484.2 12800
0.57155 2484.67 12800
0.57201 2485.1 12800
0.57248 2485.53 12800
0.57294 2486 12800
0.57340 2486.43 12800
0.57386 2486.9 12800
0.57433 2487.33 12800
0.57479 2487.77 12800
0.57525 2488.23 12800
0.57571 2488.67 12800
0.57617 2489.13 12800
0.57664 2489.57 12800
0.57710 2490 12800
0.57756 2490.47 12800
0.57802 2490.9 12800
0.57849 2491.37 12800
0.57895 2491.8 12800
0.57941 2492.23 12800
0.57987 2492.7 12800
0.58033 2493.13 12800
0.58080 2493.57 12800
0.58126 2494.03 12800
0.58172 2494.47 12800
0.58218 2494.93 12800
0.58265 2495.37 12800
0.58311 2495.8 12800
0.58357 2496.27 12800
0.58403 2496.7 12800
0.58449 2497.13 12800
0.58496 2497.6 12800
0.58542 2498.03 12800
0.58588 2498.47 12800
0.58634 2498.93 12800
0.58681 2499.37 12800
0.58727 2499.8 12800
0.58773 2500.27 12800
0.58819 2500.7 12800
0.58865 2501.13 12800
0.58912 2501.6 12800
0.59117 2502.03 12800
0.59163 2502.47 12800
0.59209 2502.93 12800
0.59256 2503.37 12800
0.59302 2503.8 12800
0.59348 2504.27 12800
